iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CAN,North America,Canada,2021-08-23,1478305.0,4808.0,2566.429,26815.0,22.0,15.714,38443.137,125.031,66.74,697.321,0.572,0.409,1.3,245.0,6.371,857.0,22.286,,,,,39932569.0,57327.0,1046.588,1.502,68500.0,1.795,0.0375,26.7,tests performed,52762056.0,27744683.0,25001757.0,15616.0,121080.0,118257.0,137.21,72.15,65.02,0.04,3075.0,29585.0,0.077,60.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-24,1480796.0,2491.0,2640.286,26849.0,34.0,18.429,38507.915,64.778,68.66,698.205,0.884,0.479,1.29,333.0,8.66,1045.0,27.175,,,,,40004893.0,72324.0,1048.483,1.896,69345.0,1.817,0.0381,26.3,tests performed,52878470.0,27776339.0,25086071.0,16060.0,116414.0,115306.0,137.51,72.23,65.24,0.04,2999.0,29988.0,0.078,60.77,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-25,1484267.0,3471.0,2765.286,26856.0,7.0,13.429,38598.178,90.263,71.911,698.387,0.182,0.349,1.28,350.0,9.102,1090.0,28.345,,,,,40067104.0,62211.0,1050.114,1.63,69951.0,1.833,0.0395,25.3,tests performed,52983704.0,27811447.0,25155742.0,16515.0,105234.0,112506.0,137.78,72.32,65.42,0.04,2926.0,30696.0,0.08,64.45,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-26,1487821.0,3554.0,2858.429,26865.0,9.0,11.571,38690.599,92.421,74.333,698.621,0.234,0.301,1.27,365.0,9.492,1162.0,30.218,,,,,40150588.0,83484.0,1052.302,2.188,70988.0,1.861,0.0403,24.8,tests performed,53106652.0,27851712.0,25237909.0,17031.0,122948.0,110444.0,138.1,72.43,65.63,0.04,2872.0,31145.0,0.081,68.09,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-27,1491589.0,3768.0,2963.857,26891.0,26.0,14.429,38788.586,97.986,77.075,699.297,0.676,0.375,1.26,381.0,9.908,1191.0,30.972,,,,,40235533.0,84945.0,1054.528,2.226,72043.0,1.888,0.0411,24.3,tests performed,53222204.0,27891472.0,25313178.0,17554.0,115552.0,108646.0,138.4,72.53,65.83,0.05,2825.0,31572.0,0.082,68.08,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-28,1493265.0,1676.0,2994.143,26899.0,8.0,15.429,38832.17,43.584,77.862,699.505,0.208,0.401,1.26,380.0,9.882,1199.0,31.18,,,,,40325147.0,89614.0,1056.877,2.349,73501.0,1.926,0.0407,24.5,tests performed,53303118.0,27916627.0,25368333.0,18158.0,80914.0,105726.0,138.61,72.6,65.97,0.05,2749.0,31489.0,0.082,68.08,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-29,1494699.0,1434.0,3028.857,26902.0,3.0,15.571,38869.461,37.291,78.765,699.583,0.078,0.405,1.25,394.0,10.246,1225.0,31.856,,,,,40405800.0,80653.0,1058.991,2.114,75794.0,1.986,0.04,25.0,tests performed,53370982.0,27936148.0,25416172.0,18662.0,67864.0,104287.0,138.79,72.65,66.09,0.05,2712.0,31635.0,0.082,68.07,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,16129.7,3.26,6.59,422.74133
CAN,North America,Canada,2021-08-30,1501089.0,6390.0,3254.857,26919.0,17.0,14.857,39035.632,166.171,84.642,700.025,0.442,0.386,1.24,411.0,10.688,1288.0,33.494,,,,,40476190.0,70390.0,1060.835,1.845,77660.0,2.035,0.0419,23.9,tests performed,53494537.0,27979312.0,25496241.0,18984.0,123555.0,104640.0,139.11,72.76,66.3,0.05,2721.0,33518.0,0.087,68.07,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-08-31,1504281.0,3192.0,3355.0,26933.0,14.0,12.0,39118.64,83.008,87.246,700.389,0.364,0.312,1.23,434.0,11.286,1339.0,34.821,,,,,40539628.0,63438.0,1062.498,1.663,76391.0,2.002,0.0439,22.8,tests performed,53576522.0,28008670.0,25548423.0,19429.0,81985.0,99722.0,139.33,72.84,66.44,0.05,2593.0,33190.0,0.086,68.06,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-01,1508281.0,4000.0,3430.571,26963.0,30.0,15.286,39222.659,104.02,89.212,701.169,0.78,0.398,1.22,449.0,11.676,1376.0,35.783,,,,,40605632.0,66004.0,1064.228,1.73,76933.0,2.016,0.0446,22.4,tests performed,53674534.0,28043415.0,25610919.0,20200.0,98012.0,98690.0,139.58,72.93,66.6,0.05,2566.0,33138.0,0.086,68.06,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-02,1512341.0,4060.0,3502.857,26992.0,29.0,18.143,39328.239,105.58,91.091,701.924,0.754,0.472,1.21,468.0,12.17,1403.0,36.485,,,,,40693199.0,87567.0,1066.523,2.295,77516.0,2.032,0.0452,22.1,tests performed,53768926.0,28081896.0,25665723.0,21307.0,94392.0,94611.0,139.83,73.03,66.74,0.06,2460.0,32883.0,0.086,69.9,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-03,1516567.0,4226.0,3568.286,27007.0,15.0,16.571,39438.136,109.897,92.793,702.314,0.39,0.431,1.2,482.0,12.534,1488.0,38.695,,,,,40781599.0,88400.0,1068.84,2.317,78009.0,2.045,0.0457,21.9,tests performed,53878364.0,28128369.0,25727006.0,22989.0,109438.0,93737.0,140.11,73.15,66.9,0.06,2438.0,33842.0,0.088,69.9,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-04,1518280.0,1713.0,3573.571,27017.0,10.0,16.857,39482.682,44.546,92.93,702.574,0.26,0.438,1.19,496.0,12.898,1536.0,39.943,,,,,40870304.0,88705.0,1071.165,2.325,77880.0,2.041,0.0459,21.8,tests performed,53960676.0,28161852.0,25774085.0,24739.0,82312.0,93937.0,140.32,73.23,67.03,0.06,2443.0,35032.0,0.091,69.9,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-05,1520081.0,1801.0,3626.0,27022.0,5.0,17.143,39529.517,46.835,94.294,702.704,0.13,0.446,1.18,516.0,13.419,1573.0,40.906,,,,,40949451.0,79147.0,1073.239,2.074,77664.0,2.035,0.0467,21.4,tests performed,54022913.0,28185371.0,25811575.0,25967.0,62237.0,93133.0,140.49,73.3,67.12,0.07,2422.0,35603.0,0.093,69.89,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,16622.2,3.32,9.21,435.64917
CAN,North America,Canada,2021-09-06,1521585.0,1504.0,2928.0,27025.0,3.0,15.143,39568.628,39.111,76.142,702.782,0.078,0.394,1.18,535.0,13.913,1612.0,41.92,,,,,41023323.0,73872.0,1075.175,1.936,78162.0,2.049,0.0375,26.7,tests performed,54059574.0,28200000.0,25832809.0,26765.0,36661.0,80720.0,140.58,73.33,67.18,0.07,2099.0,31527.0,0.082,69.89,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-07,1530657.0,9072.0,3768.0,27068.0,43.0,19.286,39804.544,235.916,97.986,703.9,1.118,0.502,1.2,556.0,14.459,1707.0,44.39,,,,,41085040.0,61717.0,1076.793,1.618,77916.0,2.042,0.0484,20.7,tests performed,54162227.0,28242017.0,25892804.0,27406.0,102653.0,83672.0,140.85,73.44,67.33,0.07,2176.0,33335.0,0.087,66.15,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-08,1534594.0,3937.0,3759.0,27108.0,40.0,20.714,39906.925,102.381,97.752,704.94,1.04,0.539,1.19,569.0,14.797,1793.0,46.627,,,,,41151117.0,66077.0,1078.525,1.732,77926.0,2.042,0.0482,20.7,tests performed,54246980.0,28277972.0,25939972.0,29036.0,84753.0,81778.0,141.07,73.54,67.46,0.08,2127.0,33508.0,0.087,66.14,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-09,1538824.0,4230.0,3783.286,27135.0,27.0,20.429,40016.926,110.001,98.384,705.642,0.702,0.531,1.18,579.0,15.057,1820.0,47.329,,,,,41228302.0,77185.0,1080.547,2.023,76443.0,2.003,0.0495,20.2,tests performed,54344974.0,28320118.0,25993948.0,30908.0,97994.0,82293.0,141.32,73.65,67.6,0.08,2140.0,34032.0,0.088,63.35,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-10,1543470.0,4646.0,3843.286,27171.0,36.0,23.429,40137.745,120.819,99.944,706.578,0.936,0.609,1.17,600.0,15.603,1912.0,49.721,,,,,41324700.0,96398.0,1083.074,2.526,77586.0,2.033,0.0495,20.2,tests performed,54443410.0,28362095.0,26048482.0,32833.0,98436.0,80721.0,141.58,73.76,67.74,0.09,2099.0,33389.0,0.087,63.34,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-11,1544598.0,1128.0,3759.714,27187.0,16.0,24.286,40167.078,29.333,97.771,706.995,0.416,0.632,1.16,451.0,11.728,1565.0,40.698,,,,,41422407.0,97707.0,1085.635,2.561,78872.0,2.067,0.0477,21.0,tests performed,54516547.0,28390004.0,26091857.0,34686.0,73137.0,79410.0,141.77,73.83,67.85,0.09,2065.0,32593.0,0.085,63.33,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-12,1547391.0,2793.0,3901.429,27199.0,12.0,25.286,40239.71,72.632,101.456,707.307,0.312,0.658,1.16,631.0,16.409,1982.0,51.542,,,,,41513340.0,90933.0,1088.018,2.383,80556.0,2.111,0.0484,20.6,tests performed,54573823.0,28410261.0,26127447.0,36115.0,57276.0,78701.0,141.92,73.88,67.94,0.09,2047.0,32127.0,0.084,63.32,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,17332.7,3.43,13.18,454.27057
CAN,North America,Canada,2021-09-13,1556081.0,8690.0,4928.0,27239.0,40.0,30.571,40465.692,225.982,128.152,708.347,1.04,0.795,1.15,657.0,17.085,1993.0,51.828,,,,,41593358.0,80018.0,1090.115,2.097,81434.0,2.134,0.0605,16.5,tests performed,54673374.0,28453637.0,26182735.0,37002.0,99551.0,87686.0,142.18,73.99,68.09,0.1,2280.0,36234.0,0.094,63.31,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-14,1560385.0,4304.0,4246.857,27264.0,25.0,28.0,40577.617,111.925,110.439,708.997,0.65,0.728,1.13,677.0,17.605,2103.0,54.688,,,,,41668860.0,75502.0,1092.094,1.979,83403.0,2.186,0.0509,19.6,tests performed,54746714.0,28486247.0,26222246.0,38221.0,73340.0,83498.0,142.37,74.08,68.19,0.1,2171.0,34890.0,0.091,67.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-15,1564842.0,4457.0,4321.143,27306.0,42.0,28.286,40693.521,115.904,112.371,710.089,1.092,0.736,1.12,678.0,17.631,2119.0,55.104,,,,,41752512.0,83652.0,1094.286,2.192,85914.0,2.252,0.0503,19.9,tests performed,54830358.0,28522883.0,26267955.0,39520.0,83644.0,83340.0,142.59,74.17,68.31,0.1,2167.0,34987.0,0.091,66.99,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-16,1569479.0,4637.0,4379.286,27326.0,20.0,27.286,40814.106,120.585,113.883,710.609,0.52,0.71,1.11,684.0,17.787,2124.0,55.234,,,,,41861477.0,108965.0,1097.142,2.856,90454.0,2.371,0.0484,20.7,tests performed,54926655.0,28563271.0,26321925.0,41459.0,96297.0,83097.0,142.84,74.28,68.45,0.11,2161.0,34736.0,0.09,66.98,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-17,1574529.0,5050.0,4437.0,27371.0,45.0,28.571,40945.43,131.325,115.384,711.779,1.17,0.743,1.1,672.0,17.475,2142.0,55.702,,,,,41973569.0,112092.0,1100.08,2.938,92696.0,2.429,0.0479,20.9,tests performed,55085874.0,28618603.0,26380792.0,86479.0,159219.0,91781.0,143.25,74.42,68.6,0.22,2387.0,36644.0,0.095,66.97,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-18,1576527.0,1998.0,4561.286,27385.0,14.0,28.286,40997.388,51.958,118.616,712.144,0.364,0.736,1.09,523.0,13.601,1862.0,48.421,,,,,42088413.0,114844.0,1103.09,3.01,95144.0,2.494,0.0479,20.9,tests performed,55154715.0,28644462.0,26421787.0,88466.0,68841.0,91167.0,143.43,74.49,68.71,0.23,2371.0,36351.0,0.095,65.11,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-19,1578344.0,1817.0,4421.857,27396.0,11.0,28.143,41044.639,47.251,114.99,712.43,0.286,0.732,1.08,537.0,13.965,1901.0,49.435,,,,,42190807.0,102394.0,1105.774,2.684,96781.0,2.537,0.0457,21.9,tests performed,55210649.0,28664578.0,26456344.0,89727.0,55934.0,90975.0,143.57,74.54,68.8,0.23,2366.0,36331.0,0.094,65.1,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,17944.2,3.51,11.37,470.2973
CAN,North America,Canada,2021-09-20,1586910.0,8566.0,4404.143,27435.0,39.0,28.0,41267.396,222.758,114.529,713.444,1.014,0.728,1.07,708.0,18.411,2259.0,58.745,,,,,42287266.0,96459.0,1108.302,2.528,99130.0,2.598,0.0444,22.5,tests performed,55350441.0,28731719.0,26522703.0,96019.0,139792.0,96724.0,143.94,74.72,68.97,0.25,2515.0,39726.0,0.103,65.08,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-21,1590781.0,3871.0,4342.286,27489.0,54.0,32.143,41368.061,100.665,112.921,714.848,1.404,0.836,1.06,728.0,18.932,2360.0,61.372,,,,,42370518.0,83252.0,1110.484,2.182,100237.0,2.627,0.0433,23.1,tests performed,55449587.0,28775759.0,26573669.0,100159.0,99146.0,100410.0,144.2,74.83,69.1,0.26,2611.0,41359.0,0.108,65.07,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-22,1594918.0,4137.0,4296.571,27538.0,49.0,33.143,41475.644,107.582,111.732,716.122,1.274,0.862,1.05,732.0,19.036,2390.0,62.152,,,,,42461133.0,90615.0,1112.859,2.375,101232.0,2.653,0.0424,23.6,tests performed,55550039.0,28820960.0,26625022.0,104057.0,100452.0,102812.0,144.46,74.95,69.24,0.27,2674.0,42582.0,0.111,65.06,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-23,1599490.0,4572.0,4287.286,27582.0,44.0,36.571,41594.538,118.894,111.49,717.266,1.144,0.951,1.05,743.0,19.322,2435.0,63.322,,,,,42578032.0,116899.0,1115.922,3.064,102365.0,2.683,0.0419,23.9,tests performed,55665766.0,28870273.0,26685926.0,109567.0,115727.0,105587.0,144.76,75.08,69.4,0.28,2746.0,43857.0,0.114,65.05,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-24,1604017.0,4527.0,4212.571,27621.0,39.0,35.714,41712.262,117.724,109.547,718.281,1.014,0.929,1.04,740.0,19.244,2418.0,62.88,,,,,42704817.0,126785.0,1119.245,3.323,104464.0,2.738,0.0403,24.8,tests performed,55831938.0,28920816.0,26751261.0,159861.0,166172.0,106581.0,145.19,75.21,69.57,0.42,2772.0,43173.0,0.112,65.03,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-25,1605270.0,1253.0,4106.143,27636.0,15.0,35.857,41744.846,32.584,106.78,718.671,0.39,0.932,1.04,594.0,15.447,2050.0,53.31,,,,,42825153.0,120336.0,1122.399,3.154,105249.0,2.758,0.039,25.6,tests performed,55906674.0,28947287.0,26797552.0,161835.0,74736.0,107423.0,145.38,75.28,69.69,0.42,2794.0,43261.0,0.112,65.02,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-26,1606382.0,1112.0,4005.429,27646.0,10.0,35.714,41773.763,28.917,104.161,718.931,0.26,0.929,1.04,611.0,15.889,2101.0,54.636,,,,,42921513.0,96360.0,1124.925,2.525,104387.0,2.736,0.0384,26.1,tests performed,55975379.0,28972005.0,26840339.0,163035.0,68705.0,109247.0,145.56,75.34,69.8,0.42,2841.0,43918.0,0.114,65.02,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,18518.7,3.58,10.62,485.3543
CAN,North America,Canada,2021-09-27,1617233.0,10851.0,4331.857,27700.0,54.0,37.857,42055.942,282.179,112.649,720.335,1.404,0.984,1.04,751.0,19.53,2477.0,64.414,,,,,43006019.0,84506.0,1127.139,2.215,102679.0,2.691,0.0422,23.7,tests performed,56096797.0,29022229.0,26901593.0,172975.0,121418.0,106622.0,145.88,75.47,69.96,0.45,2773.0,41501.0,0.108,65.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-28,1620860.0,3627.0,4297.0,27756.0,56.0,38.143,42150.262,94.32,111.743,721.791,1.456,0.992,1.03,758.0,19.712,2505.0,65.142,,,,,43124516.0,118497.0,1130.245,3.106,107714.0,2.823,0.0399,25.1,tests performed,56175147.0,29054239.0,26942791.0,178117.0,78350.0,103651.0,146.08,75.56,70.06,0.46,2695.0,39783.0,0.103,64.99,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-29,1625278.0,4418.0,4337.143,27820.0,64.0,40.286,42265.152,114.89,112.787,723.456,1.664,1.048,1.01,763.0,19.842,2485.0,64.622,,,,,43215201.0,90685.0,1132.622,2.377,107724.0,2.823,0.0403,24.8,tests performed,56273625.0,29096348.0,26993623.0,183654.0,98478.0,103369.0,146.34,75.66,70.2,0.48,2688.0,39341.0,0.102,64.98,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-09-30,1629026.0,3748.0,4219.429,27863.0,43.0,40.143,42362.618,97.466,109.726,724.574,1.118,1.044,1.0,610.0,15.863,2138.0,55.598,,,,,43332881.0,117680.0,1135.706,3.084,107836.0,2.826,0.0391,25.6,tests performed,56373296.0,29133625.0,27049954.0,189717.0,99671.0,101076.0,146.6,75.76,70.34,0.49,2628.0,37622.0,0.098,64.97,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-10-01,1634218.0,5192.0,4314.429,27922.0,59.0,43.0,42497.635,135.017,112.196,726.108,1.534,1.118,0.99,744.0,19.348,2458.0,63.92,,,,,43456266.0,123385.0,1138.94,3.234,107350.0,2.814,0.0402,24.9,tests performed,56467855.0,29163885.0,27103004.0,200966.0,94559.0,90845.0,146.84,75.84,70.48,0.52,2362.0,34724.0,0.09,64.96,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-10-02,1636090.0,1872.0,4402.857,27946.0,24.0,44.286,42546.316,48.681,114.496,726.732,0.624,1.152,0.98,605.0,15.733,2147.0,55.832,,,,,43577069.0,120803.0,1142.106,3.166,107417.0,2.815,0.041,24.4,tests performed,56528483.0,29184187.0,27141343.0,202953.0,60628.0,88830.0,147.0,75.89,70.58,0.53,2310.0,33843.0,0.088,64.95,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-10-03,1637554.0,1464.0,4453.143,27954.0,8.0,44.0,42584.387,38.071,115.803,726.94,0.208,1.144,0.97,603.0,15.681,2147.0,55.832,,,,,43676750.0,99681.0,1144.719,2.613,107891.0,2.828,0.0413,24.2,tests performed,56578297.0,29201636.0,27172649.0,204012.0,49814.0,86131.0,147.13,75.94,70.66,0.53,2240.0,32804.0,0.085,64.94,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,19039.2,3.65,9.4,498.99603
CAN,North America,Canada,2021-10-04,1645467.0,7913.0,4033.429,28003.0,49.0,43.286,42790.164,205.777,104.889,728.215,1.274,1.126,0.96,744.0,19.348,2526.0,65.688,,,,,43775201.0,98451.0,1147.299,2.58,109883.0,2.88,0.0367,27.2,tests performed,56683039.0,29240321.0,27231470.0,211248.0,104742.0,83749.0,147.4,76.04,70.82,0.55,2178.0,31156.0,0.081,64.93,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-10-05,1648385.0,2918.0,3932.143,28051.0,48.0,42.143,42866.046,75.882,102.255,729.463,1.248,1.096,0.95,743.0,19.322,2549.0,66.286,,,,,43857667.0,82466.0,1149.46,2.161,104736.0,2.745,0.0375,26.6,tests performed,56761614.0,29271346.0,27274654.0,215614.0,78575.0,83781.0,147.61,76.12,70.93,0.56,2179.0,31015.0,0.081,64.92,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-10-06,1652230.0,3845.0,3850.286,28113.0,62.0,41.857,42966.035,99.989,100.126,731.075,1.612,1.088,0.94,726.0,18.88,2577.0,67.015,,,,,43945130.0,87463.0,1151.752,2.292,104276.0,2.733,0.0369,27.1,tests performed,56885044.0,29303757.0,27321189.0,260098.0,123430.0,87346.0,147.93,76.2,71.05,0.68,2271.0,29630.0,0.077,64.91,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-10-07,1656378.0,4148.0,3907.429,28142.0,29.0,39.857,43073.903,107.868,101.612,731.829,0.754,1.036,0.93,729.0,18.958,2593.0,67.431,,,,,44067861.0,122731.0,1154.969,3.217,104997.0,2.752,0.0372,26.9,tests performed,56971624.0,29335088.0,27366137.0,270399.0,86580.0,85475.0,148.15,76.29,71.17,0.7,2223.0,28780.0,0.075,64.9,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-10-08,1660492.0,4114.0,3753.429,28187.0,45.0,37.857,43180.887,106.984,97.607,732.999,1.17,0.984,0.93,728.0,18.932,2555.0,66.442,,,,,44186056.0,118195.0,1158.067,3.098,104256.0,2.732,0.036,27.8,tests performed,57070267.0,29368687.0,27416022.0,285558.0,98643.0,86059.0,148.41,76.37,71.3,0.74,2238.0,29257.0,0.076,64.89,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-10-09,1662247.0,1755.0,3736.714,28196.0,9.0,35.714,43226.526,45.639,97.173,733.233,0.234,0.929,0.92,716.0,18.619,2491.0,64.778,,,,,44307047.0,120991.0,1161.238,3.171,104283.0,2.733,0.0358,27.9,tests performed,57134408.0,29391595.0,27453884.0,288929.0,64141.0,86561.0,148.58,76.43,71.39,0.75,2251.0,29630.0,0.077,64.88,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2021-10-10,1663816.0,1569.0,3751.714,28204.0,8.0,35.714,43267.327,40.802,97.563,733.441,0.208,0.929,0.91,714.0,18.567,2508.0,65.22,,,,,44411929.0,104882.0,1163.987,2.749,105026.0,2.753,0.0357,28.0,tests performed,57186335.0,29409325.0,27485840.0,291170.0,51927.0,86863.0,148.71,76.48,71.48,0.76,2259.0,29670.0,0.077,64.88,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,19417.7,3.68,6.72,508.91608
